Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7bfe7fb0d0>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfe875da8>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7bfe9c0a50>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7bfe9c0a50>.type
  0.00  1306.29      0.00        6     0.00     0.00  #<BinData::Struct:0x007f7bfd567608>.reason
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfe58b278>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7bfe6df890>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7bfe6df890>.type
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7bfe6df890>._length
  0.00  1306.29      0.00        9     0.00     0.00  #<BinData::Struct:0x007f7bfd4c6460>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfd650b28>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfd57f118>.octets
  0.00  1306.29      0.00        5     0.00     0.00  #<Class:#<Pio::EthernetFrame:0x007f7bfcbe5080>>(destination_mac: mac_address, source_mac: mac_address, ether_type: ether_type, vlan_pcp: bit3, vlan_cfi: bit1, vlan_vid: bit12, ether_type_vlan: uint16, rest: rest)#ether_type
  0.00  1306.29      0.00       26     0.00     0.00  #<BinData::Struct:0x007f7c03434be0>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x000000033b2f60>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002c19bc8>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x000000024633e8>.ether_type
  0.00  1306.29      0.00       10     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01fa95e0>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.ip_header_length
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.source_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.destination_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.vlan_pcp
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.ip_type_of_service
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.ip_protocol
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.source_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.destination_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.transport_source_port
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x00000004307290>.transport_destination_port
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c01c4a138>.flags=
  0.00  1306.29      0.00       96     0.00     0.00  #<BinData::Struct:0x007f7c01c4a138>.flags
  0.00  1306.29      0.00        3     0.00     6.67  #<BinData::Struct:0x007f7c0200b6c8>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c0200b6c8>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c02324210>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c02324210>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c03648f30>.octets=
  0.00  1306.29      0.00       27     0.00     0.00  #<BinData::Struct:0x007f7c03648f30>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c034af5e8>.octets=
  0.00  1306.29      0.00       27     0.00     0.00  #<BinData::Struct:0x007f7c034af5e8>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c016c8fc0>.port=
  0.00  1306.29      0.00        4     0.00     0.00  #<BinData::Struct:0x007f7c016c8fc0>.port
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c013c62c8>.xid=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c013c62c8>.xid
  0.00  1306.29      0.00        8     0.00     0.00  #<BinData::Struct:0x007f7c01426a60>.match=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c01426a60>.match
  0.00  1306.29      0.00       79     0.00     0.00  #<BinData::Struct:0x007f7c01e7ed50>.octets
  0.00  1306.29      0.00       72     0.00     0.00  #<BinData::Struct:0x007f7c01ca9d40>.flags
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02b03fa8>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01d115f8>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01d88a18>.octets
  0.00  1306.29      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f7c019ffc48>.wildcards
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c02988868>.command=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c02988868>.command
  0.00  1306.29      0.00        4     0.00     0.00  #<BinData::Struct:0x007f7c028a0888>.binary=
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c028a0888>.binary
  0.00  1306.29      0.00       20     0.00     0.00  #<BinData::Struct:0x007f7c026f3198>.port
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f7c027a2058>.action_length
  0.00  1306.29      0.00        3     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f7c012e62b8>.actions
  0.00  1306.29      0.00        9     0.00     0.00  #<BinData::Struct:0x007f7c028ca0e8>.flags
  0.00  1306.29      0.00       12     0.00     0.83  #<BinData::Struct:0x007f7c026f3198>.port=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01ca9d40>.flags=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02b03fa8>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01d115f8>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01d88a18>.octets=
  0.00  1306.29      0.00        1     0.00    10.00  #<BinData::Struct:0x007f7c01e7ed50>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c028ca0e8>.flags=
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c0170b2d0>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c017306c0>.version
  0.00  1306.29      0.00        2     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c0177b210>.message_length
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c01486398>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01524f20>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c0166cef0>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c0166cef0>.type
  0.00  1306.29      0.00        6     0.00     0.00  #<BinData::Struct:0x007f7c01379130>.reason
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c0138f2f0>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c0141c1c8>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c0141c1c8>.type
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c0141c1c8>._length
  0.00  1306.29      0.00        9     0.00     0.00  #<BinData::Struct:0x007f7bffacb2c8>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfec0dd80>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bffd34488>.octets
  0.00  1306.29      0.00        5     0.00     0.00  #<Class:#<Pio::EthernetFrame:0x007f7c0128eb30>>(destination_mac: mac_address, source_mac: mac_address, ether_type: ether_type, vlan_pcp: bit3, vlan_cfi: bit1, vlan_vid: bit12, ether_type_vlan: uint16, rest: rest)#ether_type
  0.00  1306.29      0.00       26     0.00     0.00  #<BinData::Struct:0x007f7bffb94178>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bff2cb758>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bfeb17b60>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bffda9c10>.ether_type
  0.00  1306.29      0.00       10     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7bffbf5428>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.ip_header_length
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.source_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.destination_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.vlan_pcp
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.ip_type_of_service
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.ip_protocol
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.source_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.destination_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.transport_source_port
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7bfec20278>.transport_destination_port
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7bfea94af8>.flags=
  0.00  1306.29      0.00       96     0.00     0.00  #<BinData::Struct:0x007f7bfea94af8>.flags
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7bfe818900>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7bfe818900>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7bfe62ed38>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7bfe62ed38>.octets
  0.00  1306.29      0.00        3     0.00     3.33  #<BinData::Struct:0x007f7bfcfba4d0>.octets=
  0.00  1306.29      0.00       27     0.00     0.00  #<BinData::Struct:0x007f7bfcfba4d0>.octets
  0.00  1306.29      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f7bfee8c3e0>.wildcards
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7bfd867600>.octets=
  0.00  1306.29      0.00       27     0.00     0.00  #<BinData::Struct:0x007f7bfd867600>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x00000003c9ebb0>.port=
  0.00  1306.29      0.00        4     0.00     0.00  #<BinData::Struct:0x00000003c9ebb0>.port
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c03300620>.xid=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c03300620>.xid
  0.00  1306.29      0.00        8     0.00     1.25  #<BinData::Struct:0x007f7c0320c4f8>.match=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c0320c4f8>.match
  0.00  1306.29      0.00       79     0.00     0.00  #<BinData::Struct:0x007f7c0311bb20>.octets
  0.00  1306.29      0.00       72     0.00     0.00  #<BinData::Struct:0x007f7c02a29f38>.flags
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c029e0e50>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02952cb8>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c034f5818>.octets
  0.00  1306.29      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f7c0183f9a8>.wildcards
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c018af348>.command=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c018af348>.command
  0.00  1306.29      0.00        4     0.00     0.00  #<BinData::Struct:0x007f7c01e22d98>.binary=
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c01e22d98>.binary
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f7c0246def0>.action_length
  0.00  1306.29      0.00        3     0.00     3.33  #<Pio::OpenFlow10::FlowMod::Format:0x000000033650f8>.actions
  0.00  1306.29      0.00        9     0.00     0.00  #<BinData::Struct:0x007f7c02ad6350>.flags
  0.00  1306.29      0.00       12     0.00     0.00  #<BinData::Struct:0x007f7c021d3c80>.port=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02a29f38>.flags=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c029e0e50>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02952cb8>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c034f5818>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c0311bb20>.octets=
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02ad6350>.flags=
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c02b2a1f8>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01b844b0>.version
  0.00  1306.29      0.00        2     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c01a89c40>.message_length
  0.00  1306.29      0.00        5     0.00     0.00  #<BinData::Struct:0x007f7c02abdee0>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c01e7fc78>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c01d11508>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow::Header:0x007f7c01d11508>.type
  0.00  1306.29      0.00        6     0.00     0.00  #<BinData::Struct:0x007f7c02432e68>.reason
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c022ed0f8>.xid
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c021ad468>.version
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c021ad468>.type
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f7c021ad468>._length
  0.00  1306.29      0.00        9     0.00     0.00  #<BinData::Struct:0x007f7c02996170>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c029e8470>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c029d11f8>.octets
  0.00  1306.29      0.00        5     0.00     0.00  #<Class:#<Pio::EthernetFrame:0x007f7c02a1e868>>(destination_mac: mac_address, source_mac: mac_address, ether_type: ether_type, vlan_pcp: bit3, vlan_cfi: bit1, vlan_vid: bit12, ether_type_vlan: uint16, rest: rest)#ether_type
  0.00  1306.29      0.00       26     0.00     0.00  #<BinData::Struct:0x007f7c02572710>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02680ad0>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c026627b0>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c02648ab8>.ether_type
  0.00  1306.29      0.00       10     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.ether_type
  0.00  1306.29      0.00        1     0.00     0.00  #<BinData::Struct:0x007f7c025dd0d8>.octets
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.ip_header_length
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.source_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.destination_mac
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.vlan_pcp
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.ip_type_of_service
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.ip_protocol
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.source_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.destination_ip_address
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.transport_source_port
  0.00  1306.29      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f7c027af0f0>.transport_destination_port
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c01680158>.flags=
  0.00  1306.29      0.00       96     0.00     0.00  #<BinData::Struct:0x007f7c01680158>.flags
  0.00  1306.29      0.00        3     0.00     3.33  #<BinData::Struct:0x007f7c01445bb8>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c01445bb8>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c013c0f08>.octets=
  0.00  1306.29      0.00        2     0.00     0.00  #<BinData::Struct:0x007f7c013c0f08>.octets
  0.00  1306.29      0.00        3     0.00     0.00  #<BinData::Struct:0x007f7c01306900>.octets=
